timestamp,ss.x,ss.y,ss.z,Dist,Bend
1702641442.041846,24963,51635,35964,0.0,0.0
1702641442.041866,25053,51647,35964,0.0,0.0
1702641442.052578,25053,51647,36008,0.0,0.0
1702641442.052614,24945,51656,36008,0.0,0.0
1702641442.052628,24945,51656,35932,0.0,0.0
1702641442.052636,25058,51656,35932,0.0,0.0
1702641442.052644,25058,51628,35932,0.0,0.0
1702641442.052651,25058,51628,36043,0.0,0.0
1702641442.052659,24954,51628,36043,0.0,0.0
1702641442.052667,24954,51623,36043,0.0,0.0
1702641442.052674,24954,51623,35934,0.0,0.0
1702641442.255727,25043,51623,35934,0.0,0.0
1702641442.25581,25043,51616,35934,0.0,0.0
1702641442.25583,25043,51616,36075,0.0,0.0
1702641442.255845,25003,51616,36075,0.0,0.0
1702641442.255859,25003,51678,36001,0.0,0.0
1702641442.255873,25003,51678,36001,0.0,0.0
1702641442.255886,25000,51626,36001,0.0,0.0
1702641442.255944,25000,51626,36094,0.0,0.0
1702641442.255961,25014,51626,36094,0.0,0.0
1702641442.255975,25014,51667,35970,0.0,0.0
1702641442.255988,25051,51667,35970,0.0,0.0
1702641442.256002,25051,51581,35944,0.0,0.0
1702641442.256015,25051,51581,35944,0.0,0.0
1702641442.256029,24905,51663,35944,0.0,0.0
1702641442.256043,24905,51663,35866,0.0,0.0
1702641442.256056,24905,51663,35866,0.0,0.0
1702641442.25607,25007,51587,35866,0.0,0.0
1702641442.256083,25007,51587,36018,0.0,0.0
1702641442.256097,24986,51587,36018,0.0,0.0
1702641442.25611,24986,51681,35931,0.0,0.0
1702641442.256124,24986,51681,35931,0.0,0.0
1702641442.256137,25061,51592,35931,0.0,0.0
1702641442.256151,25061,51592,35949,0.0,0.0
1702641442.256164,24965,51592,35949,0.0,0.0
1702641442.256178,24965,51734,35906,0.0,0.0
1702641442.256191,24965,51734,35906,0.0,0.0
1702641442.256204,25057,51658,35906,0.0,0.0
1702641442.256218,25057,51658,35933,0.0,0.0
1702641442.256233,25005,51658,35933,0.0,0.0
1702641442.256246,25005,51663,35973,0.0,0.0
1702641442.25626,25005,51663,35973,0.0,0.0
1702641442.25629,24992,51610,35973,0.0,0.0
1702641442.256305,24992,51610,36106,0.0,0.0
1702641442.256319,24955,51610,36106,0.0,0.0
1702641442.256332,24955,51613,36039,0.0,0.0
1702641442.256346,25009,51613,36039,0.0,0.0
1702641442.256359,25009,51587,35962,0.0,0.0
1702641442.256373,24991,51587,35962,0.0,0.0
1702641442.256387,24991,51716,36012,0.0,0.0
1702641442.256401,25082,51716,36012,0.0,0.0
1702641442.256414,25082,51623,36012,0.0,0.0
1702641442.256428,25082,51623,36060,0.0,0.0
1702641442.256442,24963,51623,36060,0.0,0.0
1702641442.256455,24963,51690,35926,0.0,0.0
1702641442.256469,24963,51690,35926,0.0,0.0
1702641442.256482,24956,51647,35926,0.0,0.0
1702641442.256496,24956,51647,35992,0.0,0.0
1702641442.25651,24991,51647,35992,0.0,0.0
1702641442.256523,24991,51660,36075,0.0,0.0
1702641442.256537,24991,51660,36075,0.0,0.0
1702641442.25655,25028,51600,36075,0.0,0.0
1702641442.256564,25028,51600,36037,0.0,0.0
1702641442.256577,24988,51600,36037,0.0,0.0
1702641442.256591,24988,51646,36072,0.0,0.0
1702641442.256604,25033,51646,36072,0.0,0.0
1702641442.256618,25033,51608,36055,0.0,0.0
1702641442.256646,25033,51608,36055,0.0,0.0
1702641442.256661,24998,51638,36055,0.0,0.0
1702641442.256674,24998,51638,35996,0.0,0.0
1702641442.256688,25007,51638,35996,0.0,0.0
1702641442.256701,25007,51583,36062,0.0,0.0
1702641442.256715,24969,51583,36062,0.0,0.0
1702641442.256728,24969,51641,35925,0.0,0.0
1702641442.256742,24953,51641,35925,0.0,0.0
1702641442.256755,24953,51603,35925,0.0,0.0
1702641442.256768,24953,51603,35962,0.0,0.0
1702641442.256782,24989,51603,35962,0.0,0.0
1702641442.256795,24989,51597,36164,0.0,0.0
1702641442.256808,24989,51597,36164,0.0,0.0
1702641442.256822,25098,51604,36164,0.0,0.0
1702641442.256835,25098,51604,35935,0.0,0.0
1702641442.256848,25035,51604,35935,0.0,0.0
1702641442.256862,25035,51637,35935,0.0,0.0
1702641442.256876,25035,51637,36015,0.0,0.0
1702641442.256897,25035,51637,36015,0.0,0.0
1702641442.256936,25038,51637,36015,0.0,0.0
1702641442.256975,25038,51662,36015,0.0,0.0
1702641442.257003,25038,51662,36076,0.0,0.0
1702641442.25704,24957,51662,36076,0.0,0.0
1702641442.257069,24957,51599,35880,0.0,0.0
1702641442.257117,25025,51599,35880,0.0,0.0
1702641442.257134,25025,51597,36075,0.0,0.0
1702641442.257147,25025,51597,36075,0.0,0.0
1702641442.257161,24976,51654,36075,0.0,0.0
1702641442.257174,24976,51654,35943,0.0,0.0
1702641442.257188,25011,51654,35943,0.0,0.0
1702641442.257202,25011,51641,36122,0.0,0.0
1702641442.257215,24958,51641,36122,0.0,0.0
1702641442.257228,24958,51651,36122,0.0,0.0
1702641442.257242,24958,51651,36074,0.0,0.0
1702641442.257256,25024,51651,36074,0.0,0.0
1702641442.257269,25024,51644,36080,0.0,0.0
1702641442.257283,24966,51644,36080,0.0,0.0
1702641442.257296,24966,51671,35940,0.0,0.0
1702641442.25731,25054,51671,35940,0.0,0.0
1702641442.257323,25054,51605,35939,0.0,0.0
1702641442.257337,25054,51605,35939,0.0,0.0
1702641442.25735,24984,51652,35939,0.0,0.0
1702641442.257363,24984,51652,36031,0.0,0.0
1702641442.257377,25009,51652,36031,0.0,0.0
1702641442.25739,25009,51629,36031,0.0,0.0
1702641442.257404,25009,51629,36167,0.0,0.0
1702641442.257417,25009,51629,36167,0.0,0.0
1702641442.257431,24965,51677,36167,0.0,0.0
1702641442.257444,24965,51677,35991,0.0,0.0
1702641442.25748,25062,51677,35991,0.0,0.0
1702641442.257511,25062,51520,35991,0.0,0.0
1702641442.257529,25062,51520,36078,0.0,0.0
1702641442.257543,24966,51520,36078,0.0,0.0
1702641442.257556,24966,51639,36078,0.0,0.0
1702641442.25757,24966,51639,36029,0.0,0.0
1702641442.257584,25076,51639,36029,0.0,0.0
1702641442.257597,25076,51608,36085,0.0,0.0
1702641442.257611,24959,51608,36085,0.0,0.0
1702641442.257625,24959,51656,35968,0.0,0.0
1702641442.257639,25024,51656,35968,0.0,0.0
1702641442.257653,25024,51615,36186,0.0,0.0
1702641442.257666,25024,51615,36186,0.0,0.0
1702641442.25768,24935,51619,36186,0.0,0.0
1702641442.257694,24935,51619,36030,0.0,0.0
1702641442.257708,25087,51619,36030,0.0,0.0
1702641442.257722,25087,51617,36051,0.0,0.0
1702641442.257735,25087,51617,36051,0.0,0.0
1702641442.257749,24968,51617,36051,0.0,0.0
1702641442.257764,24968,51735,35877,0.0,0.0
1702641442.257778,25019,51735,35877,0.0,0.0
1702641442.257792,25019,51627,35877,0.0,0.0
1702641442.257807,25019,51627,36262,0.0,0.0
1702641442.25782,24924,51627,36262,0.0,0.0
1702641442.257851,24924,51635,36062,0.0,0.0
1702641442.257866,25078,51635,36062,0.0,0.0
1702641442.257881,25078,51599,36068,0.0,0.0
1702641442.257896,24912,51599,36068,0.0,0.0
1702641442.25791,24912,51638,35915,0.0,0.0
1702641442.257925,25071,51638,35915,0.0,0.0
1702641442.25794,25071,51578,35915,0.0,0.0
1702641442.257954,25071,51578,35951,0.0,0.0
1702641442.257969,24992,51578,35951,0.0,0.0
1702641442.257983,24992,51664,35951,0.0,0.0
1702641442.258003,24992,51664,36068,0.0,0.0
1702641442.258048,25062,51664,36068,0.0,0.0
1702641442.258073,25062,51567,35990,0.0,0.0
1702641442.25811,24990,51567,35990,0.0,0.0
1702641442.258147,24990,51669,35939,0.0,0.0
1702641442.25818,24990,51669,35939,0.0,0.0
1702641442.258212,25033,51654,35939,0.0,0.0
1702641442.258244,25033,51654,36017,0.0,0.0
1702641442.258276,24949,51654,36017,0.0,0.0
1702641442.258307,24949,51700,36017,0.0,0.0
1702641442.258337,24949,51700,36017,0.0,0.0
1702641442.258369,24961,51610,36017,0.0,0.0
1702641442.258402,24961,51610,36019,0.0,0.0
1702641442.258434,24947,51610,36019,0.0,0.0
1702641442.258493,24947,51687,36045,0.0,0.0
1702641442.25853,24990,51687,36045,0.0,0.0
1702641442.258558,24990,51582,35887,0.0,0.0
1702641442.258586,24932,51582,35887,0.0,0.0
1702641442.258618,24932,51627,35887,0.0,0.0
1702641442.258649,24932,51627,35948,0.0,0.0
1702641442.258678,25048,51627,35948,0.0,0.0
1702641442.258706,25048,51657,36041,0.0,0.0
1702641442.258733,24920,51657,36041,0.0,0.0
1702641442.258761,24920,51754,35989,0.0,0.0
1702641442.258788,25036,51754,35989,0.0,0.0
1702641442.258816,25036,51586,35989,0.0,0.0
1702641442.258843,25036,51586,36092,0.0,0.0
1702641442.258871,25001,51586,36092,0.0,0.0
1702641442.258898,25001,51613,35922,0.0,0.0
1702641442.258926,24946,51613,35922,0.0,0.0
1702641442.258954,24946,51622,36039,0.0,0.0
1702641442.258981,24946,51622,36039,0.0,0.0
1702641442.259008,24975,51610,36039,0.0,0.0
1702641442.259038,24975,51610,35943,0.0,0.0
1702641442.259191,24975,51610,35943,0.0,0.0
1702641442.259235,25029,51610,35943,0.0,0.0
1702641442.263498,25029,51579,35938,0.0,0.0
1702641442.263628,25029,51579,35938,0.0,0.0
1702641442.263672,24982,51653,35938,0.0,0.0
1702641442.263732,24982,51653,35955,0.0,0.0
1702641442.263757,24982,51653,35955,0.0,0.0
1702641442.263779,25070,51616,35955,0.0,0.0
1702641442.263801,25070,51616,35926,0.0,0.0
1702641442.26853,25070,51616,35926,0.0,0.0
1702641442.26862,24913,51616,35926,0.0,0.0
1702641442.268659,24913,51634,35926,0.0,0.0
1702641442.268682,24913,51634,35952,0.0,0.0
1702641442.278485,24913,51634,35952,0.0,0.0
1702641442.278561,25023,51619,35952,0.0,0.0
1702641442.278587,25023,51619,36078,0.0,0.0
1702641442.278611,24981,51619,36078,0.0,0.0
1702641442.278626,24981,51700,35929,0.0,0.0
1702641442.278641,24981,51700,35929,0.0,0.0
1702641442.278656,25021,51552,35929,0.0,0.0
1702641442.278671,25021,51552,36032,0.0,0.0
1702641442.278685,24958,51552,36032,0.0,0.0
1702641442.295473,24958,51665,35958,0.0,0.0
1702641442.295537,24958,51665,35958,0.0,0.0
1702641442.29555,25049,51587,35958,0.0,0.0
1702641442.29556,25049,51587,36067,0.0,0.0
1702641442.29557,25049,51587,36067,0.0,0.0
1702641442.295579,24964,51675,36067,0.0,0.0
1702641442.295588,24964,51675,36146,0.0,0.0
1702641442.29562,25069,51675,36146,0.0,0.0
1702641442.295631,25069,51611,36146,0.0,0.0
1702641442.29564,25069,51611,35955,0.0,0.0
1702641442.29566,25069,51611,35955,0.0,0.0
1702641442.295676,25000,51737,35955,0.0,0.0
1702641442.295691,25000,51737,36050,0.0,0.0
1702641442.295706,25000,51737,36050,0.0,0.0
1702641442.295726,24992,51604,36050,0.0,0.0
1702641442.311744,24992,51604,35828,0.0,0.0
1702641442.311815,24992,51604,35828,0.0,0.0
1702641442.31184,24987,51604,35828,0.0,0.0
1702641442.31186,24987,51721,36000,0.0,0.0
1702641442.311881,24987,51721,36000,0.0,0.0
1702641442.3119,25065,51583,36000,0.0,0.0
1702641442.311919,25065,51583,36061,0.0,0.0
1702641442.311938,24947,51583,36061,0.0,0.0
1702641442.311957,24947,51629,36061,0.0,0.0
1702641442.311976,24947,51629,35957,0.0,0.0
1702641442.311995,24947,51629,35957,0.0,0.0
1702641442.312018,24999,51578,35957,0.0,0.0
1702641442.312034,24999,51578,35971,0.0,0.0
1702641442.31205,24949,51578,35971,0.0,0.0
1702641442.328841,24949,51617,35998,0.0,0.0
1702641442.328899,24949,51617,35998,0.0,0.0
1702641442.328931,25004,51577,35998,0.0,0.0
1702641442.328943,25004,51577,36012,0.0,0.0
1702641442.328953,25004,51577,36012,0.0,0.0
1702641442.328962,24903,51577,36012,0.0,0.0
1702641442.328971,24903,51712,36012,0.0,0.0
1702641442.32898,24903,51712,35983,0.0,0.0
1702641442.328989,25093,51712,35983,0.0,0.0
1702641442.328999,25093,51604,35983,0.0,0.0
1702641442.329008,25093,51604,36211,0.0,0.0
1702641442.329017,25093,51604,36211,0.0,0.0
1702641442.329027,25012,51646,36211,0.0,0.0
1702641442.329036,25012,51646,35937,0.0,0.0
1702641442.345741,25051,51646,35937,0.0,0.0
1702641442.345841,25051,51635,36125,0.0,0.0
1702641442.345879,24972,51635,36125,0.0,0.0
1702641442.345914,24972,51634,36125,0.0,0.0
1702641442.345942,24972,51634,36014,0.0,0.0
1702641442.345969,24972,51634,36014,0.0,0.0
1702641442.346004,24981,51634,36014,0.0,0.0
1702641442.346043,24981,51562,36106,0.0,0.0
1702641442.346079,24974,51562,36106,0.0,0.0
1702641442.346111,24974,51645,36106,0.0,0.0
1702641442.346138,24974,51645,36001,0.0,0.0
1702641442.346159,25007,51645,36001,0.0,0.0
1702641442.346184,25007,51544,36295,0.0,0.0
1702641442.346252,24987,51544,36295,0.0,0.0
1702641442.346289,24987,51668,36295,0.0,0.0
1702641442.362699,24987,51668,36139,0.0,0.0
1702641442.362807,25044,51668,36139,0.0,0.0
1702641442.362837,25044,51620,36139,0.0,0.0
1702641442.362863,25044,51620,36127,0.0,0.0
1702641442.362898,24922,51620,36127,0.0,0.0
1702641442.362927,24922,51613,35929,0.0,0.0
1702641442.362957,24922,51613,35929,0.0,0.0
1702641442.362979,25083,51613,35929,0.0,0.0
1702641442.363,25083,51567,36251,0.0,0.0
1702641442.363022,25083,51567,36251,0.0,0.0
1702641442.363042,24986,51567,36251,0.0,0.0
1702641442.363106,24986,51631,35986,0.0,0.0
1702641442.363133,25003,51631,35986,0.0,0.0
1702641442.363156,25003,51538,36099,0.0,0.0
1702641442.363177,24983,51538,36099,0.0,0.0
1702641442.379084,24983,51669,36099,0.0,0.0
1702641442.379164,24983,51669,35921,0.0,0.0
1702641442.379192,25059,51669,35921,0.0,0.0
1702641442.379216,25059,51646,36073,0.0,0.0
1702641442.37924,25059,51646,36073,0.0,0.0
1702641442.379275,24920,51657,36073,0.0,0.0
1702641442.37929,24920,51657,36001,0.0,0.0
1702641442.379341,24920,51657,36001,0.0,0.0
1702641442.379357,24977,51573,36001,0.0,0.0
1702641442.379371,24977,51573,36055,0.0,0.0
1702641442.379384,24975,51573,36055,0.0,0.0
1702641442.379398,24975,51639,36055,0.0,0.0
1702641442.379412,24975,51639,36016,0.0,0.0
1702641442.379426,24975,51639,36016,0.0,0.0
1702641442.395909,25059,51578,36016,0.0,0.0
1702641442.395993,25059,51578,36169,0.0,0.0
1702641442.396036,24971,51578,36169,0.0,0.0
1702641442.396056,24971,51648,35943,0.0,0.0
1702641442.39608,25051,51648,35943,0.0,0.0
1702641442.396102,25051,51546,35958,0.0,0.0
1702641442.396123,24910,51546,35958,0.0,0.0
1702641442.396143,24910,51624,36009,0.0,0.0
1702641442.396165,25007,51624,36009,0.0,0.0
1702641442.396186,25007,51613,35959,0.0,0.0
1702641442.396206,24973,51613,35959,0.0,0.0
1702641442.396227,24973,51673,35959,0.0,0.0
1702641442.396252,24973,51673,35957,0.0,0.0
1702641442.396275,25020,51673,35957,0.0,0.0
1702641442.412575,25020,51567,35957,0.0,0.0
1702641442.412649,25020,51567,35983,0.0,0.0
1702641442.412667,24969,51567,35983,0.0,0.0
1702641442.412682,24969,51659,35983,0.0,0.0
1702641442.412726,24969,51659,35974,0.0,0.0
1702641442.412741,25045,51659,35974,0.0,0.0
1702641442.412755,25045,51582,35991,0.0,0.0
1702641442.412769,24948,51582,35991,0.0,0.0
1702641442.412782,24948,51646,36099,0.0,0.0
1702641442.412795,24948,51646,36099,0.0,0.0
1702641442.412809,25055,51513,36099,0.0,0.0
1702641442.412822,25055,51513,36283,0.0,0.0
1702641442.412835,24994,51513,36283,0.0,0.0
1702641442.412849,24994,51689,36283,0.0,0.0
1702641442.412862,24994,51689,36010,0.0,0.0
1702641442.428994,25021,51689,36010,0.0,0.0
1702641442.429084,25021,51627,36010,0.0,0.0
1702641442.429115,25021,51627,36118,0.0,0.0
1702641442.429139,25026,51627,36118,0.0,0.0
1702641442.429163,25026,51635,36023,0.0,0.0
1702641442.429198,25026,51635,36023,0.0,0.0
1702641442.429226,25076,51573,36023,0.0,0.0
1702641442.429254,25076,51573,36027,0.0,0.0
1702641442.429282,24923,51573,36027,0.0,0.0
1702641442.42931,24923,51574,36028,0.0,0.0
1702641442.429337,25026,51574,36028,0.0,0.0
1702641442.429364,25026,51636,36177,0.0,0.0
1702641442.429392,25026,51636,36177,0.0,0.0
1702641442.429464,24909,51599,36177,0.0,0.0
1702641442.446117,24909,51599,36078,0.0,0.0
1702641442.446211,24954,51599,36078,0.0,0.0
1702641442.446258,24954,51595,36078,0.0,0.0
1702641442.446298,24954,51595,35983,0.0,0.0
1702641442.446327,24947,51595,35983,0.0,0.0
1702641442.44635,24947,51685,35983,0.0,0.0
1702641442.446374,24947,51685,36045,0.0,0.0
1702641442.446395,25015,51685,36045,0.0,0.0
1702641442.446417,25015,51581,36045,0.0,0.0
1702641442.446438,25015,51581,36155,0.0,0.0
1702641442.446459,24971,51581,36155,0.0,0.0
1702641442.446481,24971,51576,36155,0.0,0.0
1702641442.446506,24971,51576,35950,0.0,0.0
1702641442.446542,25072,51576,35950,0.0,0.0
1702641442.44657,25072,51583,36169,0.0,0.0
1702641442.462124,25072,51583,36169,0.0,0.0
1702641442.462224,24967,51583,36169,0.0,0.0
1702641442.462258,24967,51615,35928,0.0,0.0
1702641442.462296,25045,51615,35928,0.0,0.0
1702641442.462326,25045,51625,36112,0.0,0.0
1702641442.462353,24975,51625,36112,0.0,0.0
1702641442.462381,24975,51673,36009,0.0,0.0
1702641442.462409,24975,51673,36009,0.0,0.0
1702641442.46247,24999,51538,36009,0.0,0.0
1702641442.462511,24999,51538,36118,0.0,0.0
1702641442.462535,24963,51538,36118,0.0,0.0
1702641442.462568,24963,51685,36038,0.0,0.0
1702641442.462597,25033,51685,36038,0.0,0.0
1702641442.479886,25033,51593,36095,0.0,0.0
1702641442.479989,24995,51593,36095,0.0,0.0
1702641442.480022,24995,51603,36083,0.0,0.0
1702641442.480046,24995,51603,36083,0.0,0.0
1702641442.480072,25063,51567,36083,0.0,0.0
1702641442.480107,25063,51567,35970,0.0,0.0
1702641442.480123,25001,51567,35970,0.0,0.0
1702641442.480142,25001,51667,35970,0.0,0.0
1702641442.480172,25001,51667,36151,0.0,0.0
1702641442.480194,25090,51667,36151,0.0,0.0
1702641442.480223,25090,51620,36162,0.0,0.0
1702641442.480246,25090,51620,36162,0.0,0.0
1702641442.480261,24932,51647,36162,0.0,0.0
1702641442.480296,24932,51647,36020,0.0,0.0
1702641442.480319,25016,51647,36020,0.0,0.0
1702641442.480333,25016,51632,36069,0.0,0.0
1702641442.494952,24940,51632,36069,0.0,0.0
1702641442.495001,24940,51655,35975,0.0,0.0
1702641442.495018,24989,51655,35975,0.0,0.0
1702641442.495033,24989,51570,35975,0.0,0.0
1702641442.495088,24989,51570,36029,0.0,0.0
1702641442.495109,24973,51570,36029,0.0,0.0
1702641442.495121,24973,51660,36029,0.0,0.0
1702641442.495134,24973,51660,35872,0.0,0.0
1702641442.495149,25084,51660,35872,0.0,0.0
1702641442.495161,25084,51612,36078,0.0,0.0
1702641442.495172,24951,51612,36078,0.0,0.0
1702641442.495188,24951,51693,35947,0.0,0.0
1702641442.495208,24951,51693,35947,0.0,0.0
1702641442.511695,25012,51543,35947,0.0,0.0
1702641442.511738,25012,51543,36207,0.0,0.0
1702641442.511751,24908,51543,36207,0.0,0.0
1702641442.511763,24908,51614,35968,0.0,0.0
1702641442.511776,25027,51614,35968,0.0,0.0
1702641442.511788,25027,51611,36082,0.0,0.0
1702641442.511799,25027,51611,36082,0.0,0.0
1702641442.511811,24968,51680,36082,0.0,0.0
1702641442.511823,24968,51680,36007,0.0,0.0
1702641442.511835,25014,51680,36007,0.0,0.0
1702641442.511847,25014,51615,36007,0.0,0.0
1702641442.511859,25014,51615,36126,0.0,0.0
1702641442.51187,25014,51615,36126,0.0,0.0
1702641442.511888,24948,51642,36126,0.0,0.0
1702641442.528612,24948,51642,36030,0.0,0.0
1702641442.528677,25023,51642,36030,0.0,0.0
1702641442.528687,25023,51553,36122,0.0,0.0
1702641442.528693,25023,51553,36122,0.0,0.0
1702641442.528699,25039,51650,36122,0.0,0.0
1702641442.528705,25039,51650,35970,0.0,0.0
1702641442.528711,25039,51650,35970,0.0,0.0
1702641442.528716,25085,51634,35970,0.0,0.0
1702641442.528726,25085,51634,36108,0.0,0.0
1702641442.528735,24957,51634,36108,0.0,0.0
1702641442.528744,24957,51647,36001,0.0,0.0
1702641442.528753,24957,51647,36001,0.0,0.0
1702641442.528762,25042,51524,36001,0.0,0.0
1702641442.52877,25042,51524,35958,0.0,0.0
1702641442.528779,24903,51524,35958,0.0,0.0
1702641442.545568,24903,51696,36076,0.0,0.0
1702641442.545637,25040,51696,36076,0.0,0.0
1702641442.545647,25040,51637,36076,0.0,0.0
1702641442.545654,25040,51637,36108,0.0,0.0
1702641442.545661,25040,51637,36108,0.0,0.0
1702641442.545668,24908,51682,36108,0.0,0.0
1702641442.545677,24908,51682,36100,0.0,0.0
1702641442.545692,25019,51682,36100,0.0,0.0
1702641442.545702,25019,51611,35976,0.0,0.0
1702641442.545717,24970,51611,35976,0.0,0.0
1702641442.545735,24970,51643,35976,0.0,0.0
1702641442.545766,24970,51643,36147,0.0,0.0
1702641442.545778,25125,51643,36147,0.0,0.0
1702641442.545788,25125,51552,36147,0.0,0.0
1702641442.561796,25125,51552,36064,0.0,0.0
1702641442.561876,25013,51552,36064,0.0,0.0
1702641442.561898,25013,51572,36064,0.0,0.0
1702641442.561913,25013,51572,36030,0.0,0.0
1702641442.561926,25013,51572,36030,0.0,0.0
1702641442.561939,25056,51626,36030,0.0,0.0
1702641442.561953,25056,51626,36077,0.0,0.0
1702641442.56197,24956,51626,36077,0.0,0.0
1702641442.561981,24956,51617,35979,0.0,0.0
1702641442.561989,25100,51617,35979,0.0,0.0
1702641442.562018,25100,51572,35979,0.0,0.0
1702641442.562028,25100,51572,36113,0.0,0.0
1702641442.562038,25100,51572,36113,0.0,0.0
1702641442.562049,24936,51616,36113,0.0,0.0
1702641442.5787,24936,51616,36055,0.0,0.0
1702641442.578773,25061,51616,36055,0.0,0.0
1702641442.578797,25061,51611,36107,0.0,0.0
1702641442.578822,25061,51611,36107,0.0,0.0
1702641442.578844,24990,51654,36107,0.0,0.0
1702641442.578864,24990,51654,35961,0.0,0.0
1702641442.578889,25020,51654,35961,0.0,0.0
1702641442.578938,25020,51606,36001,0.0,0.0
1702641442.578958,24980,51606,36001,0.0,0.0
1702641442.578975,24980,51622,36003,0.0,0.0
1702641442.578994,25125,51622,36003,0.0,0.0
1702641442.579022,25125,51576,36049,0.0,0.0
1702641442.579048,24925,51576,36049,0.0,0.0
1702641442.5791,24925,51678,35913,0.0,0.0
1702641442.579123,24925,51678,35913,0.0,0.0
1702641442.595081,25045,51678,35913,0.0,0.0
1702641442.595154,25045,51605,36056,0.0,0.0
1702641442.595172,25045,51605,36056,0.0,0.0
1702641442.595184,24949,51680,36056,0.0,0.0
1702641442.595194,24949,51680,35972,0.0,0.0
1702641442.595205,25105,51680,35972,0.0,0.0
1702641442.595215,25105,51620,35972,0.0,0.0
1702641442.595225,25105,51620,35943,0.0,0.0
1702641442.595235,24951,51620,35943,0.0,0.0
1702641442.595245,24951,51650,35943,0.0,0.0
1702641442.595256,24951,51650,36089,0.0,0.0
1702641442.595266,25043,51650,36089,0.0,0.0
1702641442.595276,25043,51606,36089,0.0,0.0
1702641442.595286,25043,51606,36064,0.0,0.0
1702641442.611984,24920,51606,36064,0.0,0.0
1702641442.612043,24920,51697,36064,0.0,0.0
1702641442.612078,24920,51697,36040,0.0,0.0
1702641442.612091,24920,51697,36040,0.0,0.0
1702641442.612101,25006,51606,36040,0.0,0.0
1702641442.612111,25006,51606,36045,0.0,0.0
1702641442.612121,25011,51606,36045,0.0,0.0
1702641442.612131,25011,51626,36101,0.0,0.0
1702641442.612142,25023,51626,36101,0.0,0.0
1702641442.612152,25023,51584,36101,0.0,0.0
1702641442.612162,25023,51584,36039,0.0,0.0
1702641442.612172,24960,51584,36039,0.0,0.0
1702641442.612182,24960,51647,35929,0.0,0.0
1702641442.612192,24960,51647,35929,0.0,0.0
1702641442.612203,25010,51591,35929,0.0,0.0
1702641442.628901,25010,51591,36147,0.0,0.0
1702641442.628965,24982,51591,36147,0.0,0.0
1702641442.628997,24982,51690,35995,0.0,0.0
1702641442.629013,24982,51690,35995,0.0,0.0
1702641442.629029,24968,51623,35995,0.0,0.0
1702641442.629045,24968,51623,36017,0.0,0.0
1702641442.629061,24983,51623,36017,0.0,0.0
1702641442.629077,24983,51632,36017,0.0,0.0
1702641442.629093,24983,51632,35966,0.0,0.0
1702641442.629109,24983,51632,35966,0.0,0.0
1702641442.629125,25036,51616,35966,0.0,0.0
1702641442.629142,25036,51616,36087,0.0,0.0
1702641442.629197,24988,51616,36087,0.0,0.0
1702641442.629215,24988,51654,36087,0.0,0.0
1702641442.645448,24988,51654,35911,0.0,0.0
1702641442.645514,25018,51654,35911,0.0,0.0
1702641442.645536,25018,51626,36127,0.0,0.0
1702641442.645558,25018,51626,36127,0.0,0.0
1702641442.645578,24906,51678,36127,0.0,0.0
1702641442.645589,24906,51678,35903,0.0,0.0
1702641442.645599,25025,51678,35903,0.0,0.0
1702641442.645609,25025,51580,36113,0.0,0.0
1702641442.645619,25025,51580,36113,0.0,0.0
1702641442.645629,24967,51655,36113,0.0,0.0
1702641442.645639,24967,51655,36026,0.0,0.0
1702641442.645649,25019,51655,36026,0.0,0.0
1702641442.645659,25019,51603,36026,0.0,0.0
1702641442.645669,25019,51603,36059,0.0,0.0
1702641442.645679,25019,51603,36059,0.0,0.0
1702641442.66232,24903,51603,36059,0.0,0.0
1702641442.662378,24903,51663,35948,0.0,0.0
1702641442.662393,25064,51663,35948,0.0,0.0
1702641442.662405,25064,51667,36088,0.0,0.0
1702641442.662417,25064,51667,36088,0.0,0.0
1702641442.662429,24989,51703,36088,0.0,0.0
1702641442.662441,24989,51703,35966,0.0,0.0
1702641442.662476,24989,51703,35966,0.0,0.0
1702641442.662489,24973,51703,35966,0.0,0.0
1702641442.662504,24973,51542,36147,0.0,0.0
1702641442.662515,24998,51542,36147,0.0,0.0
1702641442.662527,24998,51659,35930,0.0,0.0
1702641442.662539,25102,51659,35930,0.0,0.0
1702641442.662554,25102,51609,35930,0.0,0.0
1702641442.678077,25102,51609,35979,0.0,0.0
1702641442.678121,24951,51609,35979,0.0,0.0
1702641442.67813,24951,51649,35979,0.0,0.0
1702641442.678143,24951,51649,35834,0.0,0.0
1702641442.678152,25015,51649,35834,0.0,0.0
1702641442.678164,25015,51561,35969,0.0,0.0
1702641442.678176,24983,51561,35969,0.0,0.0
1702641442.678186,24983,51659,36037,0.0,0.0
1702641442.678196,25014,51659,36037,0.0,0.0
1702641442.678206,25014,51593,36123,0.0,0.0
1702641442.678219,24911,51593,36123,0.0,0.0
1702641442.678226,24911,51686,36123,0.0,0.0
1702641442.678234,24911,51686,35978,0.0,0.0
1702641442.678242,24988,51686,35978,0.0,0.0
1702641442.6945,24988,51547,36074,0.0,0.0
1702641442.694534,24972,51547,36074,0.0,0.0
1702641442.694544,24972,51653,36074,0.0,0.0
1702641442.694564,24972,51653,35900,0.0,0.0
1702641442.694577,25000,51653,35900,0.0,0.0
1702641442.694584,25000,51648,36032,0.0,0.0
1702641442.694591,25029,51648,36032,0.0,0.0
